RegionCode;Region/CityName;CountryName;CountryCode;ProductID;ProductName;Unit;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
R835;USA;Massachusetts;US;2666;Passenger cars in use;number;3673638;3530955;3636333;3614519;3504943;3367754;3310725;3276019;3236056;3128371;3144691;3180009;2481482;2510780;;;
R835;USA;Massachusetts;US;2668;Motorcycles and Mopeds in Use;number;106718;114965;129663;130355;136887;139796;143853;144458;153444;158217;159000;159007;124121;125122;;;
R835;USA;Massachusetts;US;2667;Commercial Vehicles in Use;number;1591761;1667266;1770513;1864875;1951324;2052452;2074490;2090689;2092293;2133432;2189224;2356311;2344256;2349546;;;
R836;USA;Michigan;US;2000;For estimating: Total motor vehicles;number;6668251;;;;;;;;;6937710;6846246;6758674;6701857;6689728;;;
R836;USA;Michigan;US;2666;Passenger cars in use;number;5023421;4903195;4874315;4804822;4680729;4753156;4765547;4972114;4388023;4371772;5135712;4742808;3408669;3593751;;;
R836;USA;Michigan;US;2668;Motorcycles and Mopeds in Use;number;183592;199168;204805;215698;228856;264533;248002;268685;271161;267388;280714;308349;266489;267292;;;
R836;USA;Michigan;US;2667;Commercial Vehicles in Use;number;3412300;3550456;3659320;3735503;3717892;3494291;3388688;3219634;3557448;3541352;4150355;4131690;4123274;4331325;;;
R837;USA;Minnesota;US;2000;For estimating: Total motor vehicles;number;3417486;;;;;;;;;3883515;3905956;3906392;3921052;3931746;;;
R837;USA;Minnesota;US;2666;Passenger cars in use;number;2625595;2564940;2503849;2501883;2502190;2505986;2512491;2552023;2543559;2506177;2459074;2248879;2148272;2212406;;;
R837;USA;Minnesota;US;2668;Motorcycles and Mopeds in Use;number;143055;152040;158516;174706;188903;201134;215664;229805;248708;251379;255445;240289;241768;237259;;;
R837;USA;Minnesota;US;2667;Commercial Vehicles in Use;number;2004345;1989246;2016465;2023257;2091159;2140937;2192423;2203730;2239932;2289918;2388897;2420466;2708967;2769825;;;
R838;USA;Mississippi;US;2000;For estimating: Total motor vehicles;number;1814170;;;;;;;;;1984336;1989884;1992818;1991733;1988297;;;
R838;USA;Mississippi;US;2666;Passenger cars in use;number;1318648;1147240;1136337;1138561;1123242;1118672;1118200;1141299;1155133;1155792;1143527;1050978;847669;871806;;;
R838;USA;Mississippi;US;2668;Motorcycles and Mopeds in Use;number;31859;26840;27037;26998;27162;27318;27553;27777;28171;28085;27884;28078;28264;28433;;;
R838;USA;Mississippi;US;2667;Commercial Vehicles in Use;number;970763;806533;818439;812438;841246;859439;879381;866576;879774;869898;872388;957468;1176207;1173296;;;
R839;USA;Missouri;US;2000;For estimating: Total motor vehicles;number;3820135;;;;;;;;;4232993;4275086;4275240;4270799;4269592;;;
R839;USA;Missouri;US;2666;Passenger cars in use;number;2715215;2490721;2481695;2600169;2698085;2539266;2715297;2675818;2620559;2559639;2578536;2440765;2398353;2484904;;;
R839;USA;Missouri;US;2668;Motorcycles and Mopeds in Use;number;60940;64513;64179;73828;77519;81396;85466;92373;99081;104034;109236;140947;175887;184723;;;
R839;USA;Missouri;US;2667;Commercial Vehicles in Use;number;1864414;1717117;1753336;1859703;2114011;2050090;2241875;2241175;2245217;2344562;2574889;2588282;3110442;3151029;;;
R840;USA;Montana;US;2000;For estimating: Total motor vehicles;number;702152;;;;;;;;;767247;829755;832767;831803;830776;;;
R840;USA;Montana;US;2666;Passenger cars in use;number;466659;460024;466043;436686;433160;433181;447446;389754;375757;370107;351574;435575;433264;444707;;;
R840;USA;Montana;US;2668;Motorcycles and Mopeds in Use;number;26511;26481;29748;66017;47967;47967;85874;20398;112443;125848;126132;47011;158873;171085;;;
R840;USA;Montana;US;2667;Commercial Vehicles in Use;number;559567;573060;590100;573801;575541;575749;619116;558774;551218;554843;574280;736572;896471;924139;;;
R841;USA;Nebraska;US;2000;For estimating: Total motor vehicles;number;1258853;;;;;;;;;1371619;1391342;1396612;1403841;1414557;;;
R841;USA;Nebraska;US;2666;Passenger cars in use;number;852481;833979;841430;855407;842363;836387;832511;815731;816515;784194;773080;766395;732238;733008;;;
R841;USA;Nebraska;US;2668;Motorcycles and Mopeds in Use;number;21159;23076;25349;27233;28671;31610;36966;40459;43741;50582;51616;51376;52853;56224;;;
R841;USA;Nebraska;US;2667;Commercial Vehicles in Use;number;766452;799471;814173;821796;846709;866403;900622;923341;940113;1008829;1029418;1069185;1103387;1102021;;;
R842;USA;Nevada;US;2000;For estimating: Total motor vehicles;number;1247505;;;;;;;;;1670800;1729859;1730129;1723229;1725698;;;
R842;USA;Nevada;US;2666;Passenger cars in use;number;655592;679137;650178;623886;642818;673083;679828;698622;699041;706912;690124;1079145;932805;977852;;;
R842;USA;Nevada;US;2668;Motorcycles and Mopeds in Use;number;24912;32521;35898;37206;44823;50648;56973;61232;65218;68738;66665;68976;69641;70675;;;
R842;USA;Nevada;US;2667;Commercial Vehicles in Use;number;564133;600691;602701;597982;638606;676230;686729;725700;718173;690429;671547;1004286;1127885;1154569;;;
R843;USA;New Hampshire;US;2000;For estimating: Total motor vehicles;number;871289;;;;;;;;;976387;990165;989115;986878;983207;;;
R843;USA;New Hampshire;US;2666;Passenger cars in use;number;670394;684378;681842;655831;672560;652343;585455;643442;650130;639635;618598;594931;560416;625391;;;
R843;USA;New Hampshire;US;2668;Motorcycles and Mopeds in Use;number;48651;53321;57389;59692;66319;68879;70778;75559;80689;80826;80173;79267;79877;73612;;;
R843;USA;New Hampshire;US;2667;Commercial Vehicles in Use;number;381357;415162;461389;489132;505752;522037;474508;541400;563825;572858;584376;604286;662148;709933;;;
R844;USA;New Jersey;US;2000;For estimating: Total motor vehicles;number;4907939;;;;;;;;;5257549;5280160;5274927;5276171;5275598;;;
R844;USA;New Jersey;US;2666;Passenger cars in use;number;4450719;4517906;4502809;4448660;4016485;3957193;3692966;3827017;3826995;3705322;3971896;4416631;3971265;3644546;;;
R844;USA;New Jersey;US;2668;Motorcycles and Mopeds in Use;number;111853;125747;134034;140383;149911;158889;163636;164024;164024;157821;327530;330489;332470;152111;;;
R844;USA;New Jersey;US;2667;Commercial Vehicles in Use;number;1939312;2062119;2185109;2262941;2207771;2304308;2265022;2420113;2419887;2408485;2656184;3192836;3607739;3264686;;;
R845;USA;New Mexico;US;2000;For estimating: Total motor vehicles;number;1219139;;;;;;;;;1387346;1431020;1442084;1440959;1437530;;;
R845;USA;New Mexico;US;2666;Passenger cars in use;number;729727;671132;715474;693542;695825;686258;699312;703057;692415;698100;702897;718457;675737;716439;;;
R845;USA;New Mexico;US;2668;Motorcycles and Mopeds in Use;number;28554;28269;34467;32544;36294;37663;43495;46779;47176;54049;53391;64912;66666;65321;;;
R845;USA;New Mexico;US;2667;Commercial Vehicles in Use;number;798783;757328;822810;815808;847139;862113;881508;896276;877356;922604;909594;988671;1063387;1100706;;;
R846;USA;New York;US;2000;For estimating: Total motor vehicles;number;8593031;;;;;;;;;9087564;9138993;9098727;9061260;9043354;;;
R846;USA;New York;US;2666;Passenger cars in use;number;7501343;7597371;7924325;8313058;8548783;8973047;8528457;8866591;8576151;8725551;7950192;5866664;5076204;5203357;;;
R846;USA;New York;US;2668;Motorcycles and Mopeds in Use;number;107486;118864;142790;150756;170148;190635;203145;315988;340131;345430;348175;345855;345412;345118;;;
R846;USA;New York;US;2667;Commercial Vehicles in Use;number;2733188;2599097;2531372;2488643;2550002;2889457;2755439;2627922;2512752;2519657;2304907;4218040;5027127;5125659;;;
R847;USA;North Carolina;US;2000;For estimating: Total motor vehicles;number;5659364;;;;;;;;;6634622;6788485;6837382;6858277;6873294;;;
R847;USA;North Carolina;US;2666;Passenger cars in use;number;3743066;3713667;3687139;3653665;3657863;3583762;3659926;3601669;3572277;3451087;3281831;3264444;3445365;3495804;;;
R847;USA;North Carolina;US;2668;Motorcycles and Mopeds in Use;number;82647;86761;91063;95598;100366;105376;110637;116159;121959;128048;134440;223305;199205;195493;;;
R847;USA;North Carolina;US;2667;Commercial Vehicles in Use;number;2479437;2466084;2462335;2464979;2540607;2564554;2641510;2715479;2676552;2596152;2460998;2761843;4147986;4122557;;;
R848;USA;North Dakota;US;2000;For estimating: Total motor vehicles;number;495391;;;;;;;;;556074;560469;565202;574626;586505;;;
R848;USA;North Dakota;US;2666;Passenger cars in use;number;339237;347620;348075;345504;347009;341469;345502;344258;346622;347356;340756;328511;249181;255183;;;
R848;USA;North Dakota;US;2668;Motorcycles and Mopeds in Use;number;17035;18214;17865;19154;20953;23151;25353;27554;31055;32313;33569;32668;34011;35756;;;
R848;USA;North Dakota;US;2667;Commercial Vehicles in Use;number;354623;359965;350349;348737;353873;353756;366667;366279;370599;374715;394888;424687;527163;554170;;;
R849;USA;Ohio;US;2000;For estimating: Total motor vehicles;number;7809499;;;;;;;;;8140071;8158226;8128226;8097744;8084346;;;
R849;USA;Ohio;US;2666;Passenger cars in use;number;6709706;6666033;6553274;6518579;6452386;6362255;6438988;6362791;6413063;6318803;5614698;5412188;4738058;4862768;;;
R849;USA;Ohio;US;2668;Motorcycles and Mopeds in Use;number;254666;269082;271112;286378;298652;308811;332355;346925;370362;387424;383966;390522;339688;402264;;;
R849;USA;Ohio;US;2667;Commercial Vehicles in Use;number;3757770;3888869;3916445;4017793;4183904;4271828;4389855;4485685;4520106;4703326;4186235;4414567;5038502;5095333;;;
R850;USA;Oklahoma;US;2000;For estimating: Total motor vehicles;number;2364767;;;;;;;;;2607133;2652419;2676718;2682732;2689927;;;
R850;USA;Oklahoma;US;2666;Passenger cars in use;number;1587115;1748889;1621817;1622782;1634376;1932704;1606517;1605813;1654409;1670353;1581768;1522613;1361339;1376118;;;
R850;USA;Oklahoma;US;2668;Motorcycles and Mopeds in Use;number;57646;77566;66838;72705;84651;82350;94289;101606;116012;124527;125520;127150;127681;126883;;;
R850;USA;Oklahoma;US;2667;Commercial Vehicles in Use;number;1427376;1532191;1449137;1450925;1516613;1792575;1595314;1618840;1637561;1726042;1775696;1778926;1950917;1957011;;;
R851;USA;Oregon;US;2000;For estimating: Total motor vehicles;number;2410121;;;;;;;;;2715119;2765336;2769471;2762970;2759457;;;
R851;USA;Oregon;US;2666;Passenger cars in use;number;1541253;1559228;1559986;1545076;1475253;1392768;1427597;1462803;1463189;1439985;1488595;1472348;1455989;1520784;;;
R851;USA;Oregon;US;2668;Motorcycles and Mopeds in Use;number;69468;72522;74453;75149;75453;72703;84224;96622;103289;104863;108087;108317;86123;89797;;;
R851;USA;Oregon;US;2667;Commercial Vehicles in Use;number;1480321;1480167;1509324;1515710;1527974;1504617;1553782;1625510;1642484;1606388;1561659;1547455;1985125;1993244;;;
R852;USA;Pennsylvania;US;2000;For estimating: Total motor vehicles;number;7630518;;;;;;;;;8252777;8303433;8305812;8290556;8293065;;;
R852;USA;Pennsylvania;US;2666;Passenger cars in use;number;6032058;6231291;6072248;6120710;6000676;5888278;5842819;5805046;6086264;5818056;5682239;5484519;4774517;4809900;;;
R852;USA;Pennsylvania;US;2668;Motorcycles and Mopeds in Use;number;215737;238433;249916;268990;292196;305837;330947;353945;398731;409854;412164;404896;419282;400908;;;
R852;USA;Pennsylvania;US;2667;Commercial Vehicles in Use;number;3227909;3399464;3452749;3603743;3820591;3975507;4051344;4132895;4280144;4039255;4308702;4413565;5277614;5250300;;;
R853;USA;Rhode Island;US;2000;For estimating: Total motor vehicles;number;658520;;;;;;;;;697369;699625;696111;687442;685696;;;
R853;USA;Rhode Island;US;2666;Passenger cars in use;number;538975;536246;538771;548568;531872;516728;508389;491229;490628;481905;478624;527589;456426;459393;;;
R853;USA;Rhode Island;US;2668;Motorcycles and Mopeds in Use;number;19484;21374;23009;24589;26506;28644;31131;31227;32105;33964;33309;33085;33078;32252;;;
R853;USA;Rhode Island;US;2667;Commercial Vehicles in Use;number;220595;228232;236954;257172;276123;294882;297159;305454;303752;306718;303814;358149;364855;361507;;;
R854;USA;South Carolina;US;2000;For estimating: Total motor vehicles;number;2655783;;;;;;;;;3069424;3165780;3188603;3195096;3215853;;;
R854;USA;South Carolina;US;2666;Passenger cars in use;number;1924398;1919405;1959711;1914753;1922964;1933281;1964994;1940512;1996617;1974494;2030632;1983691;1712854;1750642;;;
R854;USA;South Carolina;US;2668;Motorcycles and Mopeds in Use;number;51679;56660;62726;57177;60029;63022;87774;95011;103051;106263;106999;108371;112239;113315;;;
R854;USA;South Carolina;US;2667;Commercial Vehicles in Use;number;1170331;1223334;1242391;1247141;1334108;1406175;1488849;1580514;1607343;1639906;1630246;1735146;2071739;2122617;;;
R855;USA;South Dakota;US;2000;For estimating: Total motor vehicles;number;569241;;;;;;;;;648604;650135;656395;657740;664984;;;
R855;USA;South Dakota;US;2666;Passenger cars in use;number;380281;389032;389260;387897;395975;384673;375760;372633;347408;401661;406531;384573;331662;331920;;;
R855;USA;South Dakota;US;2668;Motorcycles and Mopeds in Use;number;29205;31525;33935;37549;41602;46409;53481;58376;58329;62517;65701;69670;73352;86710;;;
R855;USA;South Dakota;US;2667;Commercial Vehicles in Use;number;412228;414464;424648;439047;445192;468875;468224;492205;559976;524507;519017;541180;598557;596543;;;
R856;USA;Tennessee;US;2000;For estimating: Total motor vehicles;number;4023597;;;;;;;;;4508216;4578773;4591240;4596952;4604591;;;
R856;USA;Tennessee;US;2666;Passenger cars in use;number;2854569;3011787;2805063;2782246;2889051;2832604;2878136;3020654;2833546;2854803;2734382;2637423;2232584;2284326;;;
R856;USA;Tennessee;US;2668;Motorcycles and Mopeds in Use;number;71084;83880;84334;93814;108659;122087;134134;144069;151627;162494;162807;168420;167566;163820;;;
R856;USA;Tennessee;US;2667;Commercial Vehicles in Use;number;1965230;2127056;1971457;2013430;2145611;2147406;2213192;2319292;2264601;2284859;2379531;2496492;2992511;3003787;;;
R857;USA;Texas;US;2000;For estimating: Total motor vehicles;number;12587766;;;;;;;;;14636800;15228209;15498724;15734759;15956904;;;
R857;USA;Texas;US;2666;Passenger cars in use;number;7616183;7724309;7808911;7841637;8735544;8911818;8805316;8800325;8830985;8830974;8331127;8964823;7821859;7954906;;;
R857;USA;Texas;US;2668;Motorcycles and Mopeds in Use;number;187174;213299;234922;261553;286992;331213;355878;387915;439145;439145;431505;442483;448399;443856;;;
R857;USA;Texas;US;2667;Commercial Vehicles in Use;number;6453913;6634448;6855417;7047143;8171170;8557729;8733072;9271823;9376963;9377196;8862432;10209749;11967864;11772373;;;
R858;USA;Utah;US;2000;For estimating: Total motor vehicles;number;1420141;;;;;;;;;1737063;1787153;1803223;1813083;1816613;;;
R858;USA;Utah;US;2666;Passenger cars in use;number;866723;924021;968327;1013762;1036674;1090043;1079455;1138442;1192191;1217120;1316966;857948;832197;876036;;;
R858;USA;Utah;US;2668;Motorcycles and Mopeds in Use;number;28291;38787;41421;38131;44386;48484;50896;54534;57982;59643;58863;59430;62819;64970;;;
R858;USA;Utah;US;2667;Commercial Vehicles in Use;number;760883;827713;878846;992661;1047750;1119790;1156633;1181729;1246494;1236759;1337749;966032;1086325;1119506;;;
R859;USA;Vermont;US;2000;For estimating: Total motor vehicles;number;421960;;;;;;;;;457451;467027;466763;464113;462795;;;
R859;USA;Vermont;US;2666;Passenger cars in use;number;295640;301765;298388;271819;280158;269324;309972;297176;306690;292317;293084;286106;251437;258801;;;
R859;USA;Vermont;US;2668;Motorcycles and Mopeds in Use;number;21740;24194;26527;26332;28304;22467;24543;25805;28285;28821;29001;30071;30691;28777;;;
RI;Costa Rica;Total;RI;2000;For estimating: Total motor vehicles;number;641302;664563;689763;728421;705975;705220;729487;797902;892660;923791;997367;1059076;1134373;1187624;;;
R859;USA;Vermont;US;2667;Commercial Vehicles in Use;number;219243;232020;238758;244252;243054;238382;277696;267791;274776;265053;273566;288877;324813;324211;;;
R860;USA;Virginia;US;2000;For estimating: Total motor vehicles;number;4930799;;;;;;;;;5685857;5754879;5787683;5800736;5823876;;;
R860;USA;Virginia;US;2666;Passenger cars in use;number;3873910;3976364;4011475;4043727;4091334;4066886;4031355;3958939;3881087;3732468;3510417;3827026;3305911;3296365;;;
SA;Saudi Arabia;Total;SA;2003;For estimating: share of motorcycles to total;%;0;1;1;1;;1;1;1;0;;0;0;1;1;1;;
R860;USA;Virginia;US;2668;Motorcycles and Mopeds in Use;number;60857;65056;70139;73692;75457;77854;81172;80393;82969;78954;74134;195829;199489;189689;;;
R860;USA;Virginia;US;2667;Commercial Vehicles in Use;number;2172217;2195017;2261361;2302282;2406092;2524611;2604621;2654842;2644861;2569367;2638377;2975530;3611391;3564962;;;
R861;USA;Washington;US;2000;For estimating: Total motor vehicles;number;4198025;;;;;;;;;4847697;4955897;5002223;5018802;5018937;;;
SA;Saudi Arabia;Total;SA;2002;For estimating: Share of commercial to total;%;38;36;35;29;;23;21;26;23;;27;25;21;28;28;;
R861;USA;Washington;US;2666;Passenger cars in use;number;2891430;2903201;2979789;2968936;3034253;3061330;3087818;3146178;3299259;3101571;2599791;3037366;2542747;2800255;;;
R861;USA;Washington;US;2668;Motorcycles and Mopeds in Use;number;118697;123492;134212;141945;160227;172200;194263;206712;235155;229813;217732;220886;217301;227073;;;
R861;USA;Washington;US;2667;Commercial Vehicles in Use;number;2224436;2275896;2356537;2409955;2500983;2537116;2601679;2611765;2680451;2479097;2082999;2622541;3089897;3365512;;;
SA;Saudi Arabia;Total;SA;2001;For estimating: Share of passenger cars to total;%;62;63;64;69;;76;78;73;76;;73;75;79;71;71;;
R862;USA;West Virginia;US;2000;For estimating: Total motor vehicles;number;1201272;;;;;;;;;1289089;1283045;1279306;1281526;1277699;;;
R862;USA;West Virginia;US;2666;Passenger cars in use;number;795249;786539;782397;756405;740834;699765;734599;707442;700301;700103;702587;663436;537131;541900;;;
R862;USA;West Virginia;US;2668;Motorcycles and Mopeds in Use;number;26307;27855;30868;19291;19534;17702;40730;45364;48945;49033;48821;57564;57921;58021;;;
SA;Saudi Arabia;Total;SA;2000;For estimating: Total motor vehicles;number;8466973;9009111;9484891;9946587;10386175;10928114;11515122;12120862;12785764;13446991;14144663;14928200;15903144;;;;
R862;USA;West Virginia;US;2667;Commercial Vehicles in Use;number;646486;665513;680586;652395;655586;651981;706500;706025;701729;712375;732936;737222;863750;853474;;;
R863;USA;Wisconsin;US;2000;For estimating: Total motor vehicles;number;3690021;;;;;;;;;4161628;4193254;4181223;4169789;4156752;;;
R863;USA;Wisconsin;US;2666;Passenger cars in use;number;2526849;2579061;2586648;2577697;2591731;2562357;2639984;2645181;2659162;2526673;2461343;2419096;2221497;2256529;;;
TU;Tunisia;Total;TU;2001;For estimating: Share of passenger cars to total;number;19523;21627;18601;18117;24292;24972;26002;30365;31097;33018;44667;32404;37132;;;;
R863;USA;Wisconsin;US;2668;Motorcycles and Mopeds in Use;number;179576;209486;204732;240519;232808;303439;271151;325554;311102;365311;323080;317656;280974;323378;;;
R863;USA;Wisconsin;US;2667;Commercial Vehicles in Use;number;1838676;1893874;1970552;2069453;2113338;2163068;2331477;2372714;2339741;2347643;2506434;2507443;2712823;2758852;;;
R864;USA;Wyoming;US;2000;For estimating: Total motor vehicles;number;392702;;;;;;;;;450359;474199;477812;481292;482588;;;
TU;Tunisia;Total;TU;2003;For estimating: share of motorcycles to total;number;140;;;;;;;;;;;;;;;;
R864;USA;Wyoming;US;2666;Passenger cars in use;number;215110;211154;220408;231895;234382;231853;228057;215911;261294;214199;209777;241980;212789;228731;;;
R864;USA;Wyoming;US;2668;Motorcycles and Mopeds in Use;number;19187;21064;24791;27816;30615;33500;35791;38072;30595;30115;30617;30378;31319;31397;;;
R864;USA;Wyoming;US;2667;Commercial Vehicles in Use;number;370580;361469;382527;387969;406532;414377;417135;436191;402747;438125;453476;525938;555297;570411;;;
TU;Tunisia;Total;TU;2002;For estimating: Share of commercial to total;number;10163;10163;7653;7643;6906;5784;7244;7789;8258;9995;12471;10750;10642;;;;
U100;USA;Baton Rouge, LA ;US;2000;For estimating: Total motor vehicles;number;431289;;;;;;;;;499617;502140;510913;514519;517703;;;
U101;USA;Battle Creek, MI ;US;2000;For estimating: Total motor vehicles;number;92932;;;;;;;;;95055;93677;92296;91037;91370;;;
U102;USA;Bay City, MI ;US;2000;For estimating: Total motor vehicles;number;78802;;;;;;;;;82330;81048;79475;78674;77723;;;
U103;USA;Beaumont, TX ;US;2000;For estimating: Total motor vehicles;number;242549;;;;;;;;;258685;257900;259006;263606;261091;;;
U104;USA;Beckley, WV ;US;2000;For estimating: Total motor vehicles;number;79668;;;;;;;;;84281;81151;81449;81917;80938;;;
U105;USA;Bellingham, WA ;US;2000;For estimating: Total motor vehicles;number;120661;;;;;;;;;145636;149424;152547;153278;153536;;;
U106;USA;Bend, OR ;US;2000;For estimating: Total motor vehicles;number;92417;;;;;;;;;125463;128607;128651;129200;128556;;;
U107;USA;Billings, MT ;US;2000;For estimating: Total motor vehicles;number;106029;;;;;;;;;120208;129688;130723;131602;132985;;;
U108;USA;Binghamton, NY ;US;2000;For estimating: Total motor vehicles;number;159369;;;;;;;;;169007;169910;170161;169513;168111;;;
U109;USA;Bismarck, ND ;US;2000;For estimating: Total motor vehicles;number;76802;;;;;;;;;91536;94965;96238;98374;101528;;;
U110;USA;Blacksburg, VA ;US;2000;For estimating: Total motor vehicles;number;121429;;;;;;;;;130121;134195;133771;133796;132982;;;
U111;USA;Bloomington, IL ;US;2000;For estimating: Total motor vehicles;number;113360;;;;;;;;;126870;126174;125110;125233;125293;;;
U112;USA;Bloomington, IN ;US;2000;For estimating: Total motor vehicles;number;98472;;;;;;;;;106110;106268;108049;108535;107957;;;
U113;USA;Boise City, ID ;US;2000;For estimating: Total motor vehicles;number;332083;;;;;;;;;431228;442343;442447;445287;446600;;;
U114;USA;Boulder, CO ;US;2000;For estimating: Total motor vehicles;number;212786;;;;;;;;;215941;218516;220564;223662;223676;;;
U115;USA;Bowling Green, KY ;US;2000;For estimating: Total motor vehicles;number;93420;;;;;;;;;110399;112196;112069;114341;116785;;;
U116;USA;Bremerton, WA ;US;2000;For estimating: Total motor vehicles;number;166827;;;;;;;;;184192;191019;192858;195238;195804;;;
U117;USA;Bridgeport, CT ;US;2000;For estimating: Total motor vehicles;number;573225;;;;;;;;;596011;604121;603074;603034;603516;;;
U118;USA;Brownsville, TX ;US;2000;For estimating: Total motor vehicles;number;149944;;;;;;;;;186482;185248;189321;194739;198027;;;
U119;USA;Brunswick, GA ;US;2000;For estimating: Total motor vehicles;number;63393;;;;;;;;;71101;79153;79193;78190;78140;;;
U120;USA;Burlington, NC ;US;2000;For estimating: Total motor vehicles;number;96668;;;;;;;;;112253;113788;114558;113472;112465;;;
U121;USA;Burlington, VT ;US;2000;For estimating: Total motor vehicles;number;134257;;;;;;;;;147428;149672;151496;150603;151234;;;
U122;USA;California, MD ;US;2000;For estimating: Total motor vehicles;number;61065;;;;;;;;;78063;78212;79445;80806;81104;;;
U123;USA;Canton, OH ;US;2000;For estimating: Total motor vehicles;number;291961;;;;;;;;;297749;299333;296017;292781;292643;;;
U124;USA;Cape Coral, FL ;US;2000;For estimating: Total motor vehicles;number;294478;;;;;;;;;401202;398466;387723;381226;380929;;;
U125;USA;Carbondale, IL ;US;2000;For estimating: Total motor vehicles;number;81008;;;;;;;;;86044;85381;86620;85250;85968;;;
U126;USA;Cedar Rapids, IA ;US;2000;For estimating: Total motor vehicles;number;179053;;;;;;;;;199044;199626;201006;200482;201465;;;
U127;USA;Chambersburg, PA ;US;2000;For estimating: Total motor vehicles;number;96143;;;;;;;;;111920;114664;114041;114131;114008;;;
U128;USA;Champaign, IL ;US;2000;For estimating: Total motor vehicles;number;135823;;;;;;;;;149953;149686;149381;148404;147401;;;
U129;USA;Charleston, WV ;US;2000;For estimating: Total motor vehicles;number;152740;;;;;;;;;157103;154612;154685;156100;154962;;;
U130;USA;Charleston, SC ;US;2000;For estimating: Total motor vehicles;number;343359;;;;;;;;;415727;431291;437959;441060;452940;;;
U131;USA;Charlottesville, VA ;US;2000;For estimating: Total motor vehicles;number;135879;;;;;;;;;157218;158561;160268;162078;161306;;;
U132;USA;Chattanooga, TN-GA ;US;2000;For estimating: Total motor vehicles;number;346911;;;;;;;;;380756;388325;388763;388047;390302;;;
U133;USA;Chico, CA ;US;2000;For estimating: Total motor vehicles;number;140928;;;;;;;;;163214;161441;160181;158437;155624;;;
U134;USA;Clarksville, TN-KY ;US;2000;For estimating: Total motor vehicles;number;140507;;;;;;;;;171201;174932;178178;179443;180447;;;
U135;USA;Cleveland, TN ;US;2000;For estimating: Total motor vehicles;number;78361;;;;;;;;;87675;85642;85340;84565;84540;;;
U136;USA;Coeur d'Alene, ID ;US;2000;For estimating: Total motor vehicles;number;83825;;;;;;;;;109855;114074;115692;115328;114870;;;
U137;USA;College Station, TX ;US;2000;For estimating: Total motor vehicles;number;117035;;;;;;;;;134927;142052;143390;146392;149082;;;
U138;USA;Columbia, MO ;US;2000;For estimating: Total motor vehicles;number;92256;;;;;;;;;117214;115934;117128;119185;120927;;;
U139;USA;Columbia, SC ;US;2000;For estimating: Total motor vehicles;number;432265;;;;;;;;;507136;532110;538318;537900;537119;;;
U140;USA;Columbus, GA-AL ;US;2000;For estimating: Total motor vehicles;number;171256;;;;;;;;;191232;190477;190374;190523;193265;;;
U141;USA;Corpus Christi, TX ;US;2000;For estimating: Total motor vehicles;number;230600;;;;;;;;;254635;258238;261297;262436;265978;;;
U142;USA;Crestview, FL ;US;2000;For estimating: Total motor vehicles;number;147600;;;;;;;;;178702;178021;172925;170385;172359;;;
U143;USA;Cumberland, MD-WV ;US;2000;For estimating: Total motor vehicles;number;69498;;;;;;;;;72659;71704;70362;68422;67796;;;
U144;USA;Dalton, GA ;US;2000;For estimating: Total motor vehicles;number;79277;;;;;;;;;84957;90570;90948;90911;91938;;;
U145;USA;Daphne, AL ;US;2000;For estimating: Total motor vehicles;number;103067;;;;;;;;;133694;135781;137090;140729;141213;;;
U146;USA;Davenport, IA-IL ;US;2000;For estimating: Total motor vehicles;number;265823;;;;;;;;;278880;278880;277306;278803;279097;;;
U147;USA;Dayton, OH ;US;2000;For estimating: Total motor vehicles;number;559740;;;;;;;;;580860;577082;575664;569746;568028;;;
U148;USA;Decatur, AL ;US;2000;For estimating: Total motor vehicles;number;111172;;;;;;;;;119745;120021;120074;119823;119648;;;
U149;USA;Decatur, IL ;US;2000;For estimating: Total motor vehicles;number;79765;;;;;;;;;79600;77750;77302;77553;76800;;;
U150;USA;Deltona, FL ;US;2000;For estimating: Total motor vehicles;number;331899;;;;;;;;;398512;399640;389484;382880;379607;;;
U151;USA;Des Moines, IA ;US;2000;For estimating: Total motor vehicles;number;348020;;;;;;;;;415994;418058;419660;424618;430398;;;
U152;USA;Dothan, AL ;US;2000;For estimating: Total motor vehicles;number;93068;;;;;;;;;97750;101255;102713;103067;103714;;;
U153;USA;Dover, DE ;US;2000;For estimating: Total motor vehicles;number;83892;;;;;;;;;105329;107058;107388;107977;108791;;;
U154;USA;Duluth, MN-WI ;US;2000;For estimating: Total motor vehicles;number;197165;;;;;;;;;219240;221670;221065;219019;217117;;;
U155;USA;Durham, NC ;US;2000;For estimating: Total motor vehicles;number;295766;;;;;;;;;345301;353564;355411;359378;363317;;;
U156;USA;East Stroudsburg, PA ;US;2000;For estimating: Total motor vehicles;number;95706;;;;;;;;;121545;122709;121958;118256;116683;;;
U157;USA;Eau Claire, WI ;US;2000;For estimating: Total motor vehicles;number;107477;;;;;;;;;120951;120988;120440;120374;120129;;;
U158;USA;El Centro, CA ;US;2000;For estimating: Total motor vehicles;number;67003;;;;;;;;;82899;85894;86644;87577;88476;;;
U159;USA;Elizabethtown, KY ;US;2000;For estimating: Total motor vehicles;number;91682;;;;;;;;;104723;103503;104033;106365;107127;;;
